epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,val_loss
,1.497470753921364e-05,414,,,
2,,414,,1.6383750438690186,
,1.497470753921364e-05,415,,,
2,,415,,2.6911351680755615,
,1.497470753921364e-05,416,,,
2,,416,,1.7577437162399292,
,1.497470753921364e-05,417,,,
2,,417,,2.324263095855713,
,1.497470753921364e-05,418,,,
2,,418,,2.5241427421569824,
,1.497470753921364e-05,419,,,
2,,419,,1.9899307489395142,
,1.497470753921364e-05,420,,,
2,,420,,1.6093155145645142,
,1.497470753921364e-05,421,,,
2,,421,,1.451154112815857,
,1.497470753921364e-05,422,,,
2,,422,,1.6185979843139648,
,1.497470753921364e-05,423,,,
2,,423,,2.290070056915283,
,1.497470753921364e-05,424,,,
2,,424,,3.8569719791412354,
,1.497470753921364e-05,425,,,
2,,425,,2.9485459327697754,
,1.497470753921364e-05,426,,,
2,,426,,0.6683750748634338,
,1.497470753921364e-05,427,,,
2,,427,,2.821556568145752,
,1.497470753921364e-05,428,,,
2,,428,,0.5531232357025146,
2,,428,,,1.9307612180709839
2,,428,2.1265549659729004,,
,1.4964725744407194e-05,429,,,
3,,429,,0.699128270149231,
,1.4964725744407194e-05,430,,,
3,,430,,2.8610918521881104,
,1.4964725744407194e-05,431,,,
3,,431,,1.5264192819595337,
,1.4964725744407194e-05,432,,,
3,,432,,2.374605894088745,
,1.4964725744407194e-05,433,,,
3,,433,,1.7052204608917236,
,1.4964725744407194e-05,434,,,
3,,434,,1.908348798751831,
,1.4964725744407194e-05,435,,,
3,,435,,2.158747673034668,
,1.4964725744407194e-05,436,,,
3,,436,,1.10760498046875,
,1.4964725744407194e-05,437,,,
3,,437,,1.4256925582885742,
,1.4964725744407194e-05,438,,,
3,,438,,1.5095596313476562,
,1.4964725744407194e-05,439,,,
3,,439,,0.8916264772415161,
,1.4964725744407194e-05,440,,,
3,,440,,3.0944771766662598,
,1.4964725744407194e-05,441,,,
3,,441,,2.448688507080078,
,1.4964725744407194e-05,442,,,
3,,442,,4.386107444763184,
,1.4964725744407194e-05,443,,,
3,,443,,4.378944396972656,
,1.4964725744407194e-05,444,,,
3,,444,,2.0426809787750244,
,1.4964725744407194e-05,445,,,
3,,445,,2.166027069091797,
,1.4964725744407194e-05,446,,,
3,,446,,1.6796938180923462,
,1.4964725744407194e-05,447,,,
3,,447,,0.9028443098068237,
,1.4964725744407194e-05,448,,,
3,,448,,2.359715700149536,
,1.4964725744407194e-05,449,,,
3,,449,,1.3596340417861938,
,1.4964725744407194e-05,450,,,
3,,450,,3.6686577796936035,
,1.4964725744407194e-05,451,,,
3,,451,,2.9828388690948486,
,1.4964725744407194e-05,452,,,
3,,452,,1.1520767211914062,
,1.4964725744407194e-05,453,,,
3,,453,,1.6496785879135132,
,1.4964725744407194e-05,454,,,
3,,454,,0.7425076961517334,
,1.4964725744407194e-05,455,,,
3,,455,,2.497314214706421,
,1.4964725744407194e-05,456,,,
3,,456,,0.8303072452545166,
,1.4964725744407194e-05,457,,,
3,,457,,0.1642589122056961,
,1.4964725744407194e-05,458,,,
3,,458,,0.3971199691295624,
,1.4964725744407194e-05,459,,,
3,,459,,1.000354528427124,
,1.4964725744407194e-05,460,,,
3,,460,,4.029213905334473,
,1.4964725744407194e-05,461,,,
3,,461,,4.053557872772217,
,1.4964725744407194e-05,462,,,
3,,462,,3.0470080375671387,
,1.4964725744407194e-05,463,,,
3,,463,,2.274648904800415,
,1.4964725744407194e-05,464,,,
3,,464,,1.7568378448486328,
,1.4964725744407194e-05,465,,,
3,,465,,2.050461530685425,
,1.4964725744407194e-05,466,,,
3,,466,,2.8458170890808105,
,1.4964725744407194e-05,467,,,
3,,467,,3.38346529006958,
,1.4964725744407194e-05,468,,,
3,,468,,2.1369872093200684,
,1.4964725744407194e-05,469,,,
3,,469,,2.3207998275756836,
,1.4964725744407194e-05,470,,,
3,,470,,1.7918012142181396,
,1.4964725744407194e-05,471,,,
3,,471,,2.205888271331787,
,1.4964725744407194e-05,472,,,
3,,472,,2.392388343811035,
,1.4964725744407194e-05,473,,,
3,,473,,1.6183041334152222,
,1.4964725744407194e-05,474,,,
3,,474,,2.309292793273926,
,1.4964725744407194e-05,475,,,
3,,475,,3.1298203468322754,
,1.4964725744407194e-05,476,,,
3,,476,,2.4048638343811035,
,1.4964725744407194e-05,477,,,
3,,477,,3.517651319503784,
,1.4964725744407194e-05,478,,,
3,,478,,1.4523428678512573,
,1.4964725744407194e-05,479,,,
3,,479,,2.9656190872192383,
,1.4964725744407194e-05,480,,,
3,,480,,2.9022178649902344,
,1.4964725744407194e-05,481,,,
3,,481,,2.6838910579681396,
,1.4964725744407194e-05,482,,,
3,,482,,0.8412773013114929,
,1.4964725744407194e-05,483,,,
3,,483,,2.695199489593506,
,1.4964725744407194e-05,484,,,
3,,484,,1.4099148511886597,
,1.4964725744407194e-05,485,,,
3,,485,,3.5757076740264893,
,1.4964725744407194e-05,486,,,
3,,486,,2.2406840324401855,
,1.4964725744407194e-05,487,,,
3,,487,,1.7433509826660156,
,1.4964725744407194e-05,488,,,
3,,488,,2.6808409690856934,
,1.4964725744407194e-05,489,,,
3,,489,,2.6279876232147217,
,1.4964725744407194e-05,490,,,
3,,490,,1.1149473190307617,
,1.4964725744407194e-05,491,,,
3,,491,,1.1741282939910889,
,1.4964725744407194e-05,492,,,
3,,492,,3.050312042236328,
,1.4964725744407194e-05,493,,,
3,,493,,1.5727614164352417,
,1.4964725744407194e-05,494,,,
3,,494,,1.3401204347610474,
,1.4964725744407194e-05,495,,,
3,,495,,1.7136541604995728,
,1.4964725744407194e-05,496,,,
3,,496,,0.9947105646133423,
,1.4964725744407194e-05,497,,,
3,,497,,1.8330364227294922,
,1.4964725744407194e-05,498,,,
3,,498,,2.3953328132629395,
,1.4964725744407194e-05,499,,,
3,,499,,3.9142565727233887,
,1.4964725744407194e-05,500,,,
3,,500,,0.8401716351509094,
,1.4964725744407194e-05,501,,,
3,,501,,2.7862942218780518,
,1.4964725744407194e-05,502,,,
3,,502,,3.71492862701416,
,1.4964725744407194e-05,503,,,
3,,503,,2.3417856693267822,
,1.4964725744407194e-05,504,,,
3,,504,,2.254206418991089,
,1.4964725744407194e-05,505,,,
3,,505,,2.0078611373901367,
,1.4964725744407194e-05,506,,,
3,,506,,2.191117286682129,
,1.4964725744407194e-05,507,,,
3,,507,,1.899989128112793,
,1.4964725744407194e-05,508,,,
3,,508,,2.4931869506835938,
,1.4964725744407194e-05,509,,,
3,,509,,3.0528321266174316,
,1.4964725744407194e-05,510,,,
3,,510,,1.6386449337005615,
,1.4964725744407194e-05,511,,,
3,,511,,1.9766919612884521,
,1.4964725744407194e-05,512,,,
3,,512,,1.569707989692688,
,1.4964725744407194e-05,513,,,
3,,513,,3.2194626331329346,
,1.4964725744407194e-05,514,,,
3,,514,,1.896124005317688,
,1.4964725744407194e-05,515,,,
3,,515,,1.8959670066833496,
,1.4964725744407194e-05,516,,,
3,,516,,2.1652259826660156,
,1.4964725744407194e-05,517,,,
3,,517,,2.403632879257202,
,1.4964725744407194e-05,518,,,
3,,518,,2.6688387393951416,
,1.4964725744407194e-05,519,,,
3,,519,,1.3633437156677246,
,1.4964725744407194e-05,520,,,
3,,520,,2.3532228469848633,
,1.4964725744407194e-05,521,,,
3,,521,,2.006870746612549,
,1.4964725744407194e-05,522,,,
3,,522,,3.0006020069122314,
,1.4964725744407194e-05,523,,,
3,,523,,1.405821442604065,
,1.4964725744407194e-05,524,,,
3,,524,,0.4027230143547058,
,1.4964725744407194e-05,525,,,
3,,525,,2.473884105682373,
,1.4964725744407194e-05,526,,,
3,,526,,3.3967833518981934,
,1.4964725744407194e-05,527,,,
3,,527,,3.1785221099853516,
,1.4964725744407194e-05,528,,,
3,,528,,4.745893955230713,
,1.4964725744407194e-05,529,,,
3,,529,,2.2795047760009766,
,1.4964725744407194e-05,530,,,
3,,530,,2.3300395011901855,
,1.4964725744407194e-05,531,,,
3,,531,,2.0167250633239746,
,1.4964725744407194e-05,532,,,
3,,532,,1.1431913375854492,
,1.4964725744407194e-05,533,,,
3,,533,,2.604541778564453,
,1.4964725744407194e-05,534,,,
3,,534,,1.7605817317962646,
,1.4964725744407194e-05,535,,,
3,,535,,1.9837859869003296,
,1.4964725744407194e-05,536,,,
3,,536,,1.0078537464141846,
,1.4964725744407194e-05,537,,,
3,,537,,2.6959571838378906,
,1.4964725744407194e-05,538,,,
3,,538,,2.3116166591644287,
,1.4964725744407194e-05,539,,,
3,,539,,1.435912847518921,
,1.4964725744407194e-05,540,,,
3,,540,,2.4886717796325684,
,1.4964725744407194e-05,541,,,
3,,541,,1.083454966545105,
,1.4964725744407194e-05,542,,,
3,,542,,2.5248591899871826,
,1.4964725744407194e-05,543,,,
3,,543,,0.7691230177879333,
,1.4964725744407194e-05,544,,,
3,,544,,1.9769487380981445,
,1.4964725744407194e-05,545,,,
3,,545,,3.849358558654785,
,1.4964725744407194e-05,546,,,
3,,546,,1.1967387199401855,
,1.4964725744407194e-05,547,,,
3,,547,,1.5276614427566528,
,1.4964725744407194e-05,548,,,
3,,548,,2.560441493988037,
,1.4964725744407194e-05,549,,,
3,,549,,1.726410984992981,
,1.4964725744407194e-05,550,,,
3,,550,,2.4618031978607178,
,1.4964725744407194e-05,551,,,
3,,551,,1.1750890016555786,
,1.4964725744407194e-05,552,,,
3,,552,,2.635662078857422,
,1.4964725744407194e-05,553,,,
3,,553,,2.943439483642578,
,1.4964725744407194e-05,554,,,
3,,554,,1.5157076120376587,
,1.4964725744407194e-05,555,,,
3,,555,,1.3342424631118774,
,1.4964725744407194e-05,556,,,
3,,556,,1.3513789176940918,
,1.4964725744407194e-05,557,,,
3,,557,,4.420251369476318,
,1.4964725744407194e-05,558,,,
3,,558,,3.781111240386963,
,1.4964725744407194e-05,559,,,
3,,559,,1.2487406730651855,
,1.4964725744407194e-05,560,,,
3,,560,,4.63310432434082,
,1.4964725744407194e-05,561,,,
3,,561,,0.37319591641426086,
,1.4964725744407194e-05,562,,,
3,,562,,0.46901100873947144,
,1.4964725744407194e-05,563,,,
3,,563,,0.8103185892105103,
,1.4964725744407194e-05,564,,,
3,,564,,3.3503618240356445,
,1.4964725744407194e-05,565,,,
3,,565,,1.628601312637329,
,1.4964725744407194e-05,566,,,
3,,566,,2.3198180198669434,
,1.4964725744407194e-05,567,,,
3,,567,,0.5113711357116699,
,1.4964725744407194e-05,568,,,
3,,568,,1.7102820873260498,
,1.4964725744407194e-05,569,,,
3,,569,,3.630366086959839,
,1.4964725744407194e-05,570,,,
3,,570,,1.7380914688110352,
,1.4964725744407194e-05,571,,,
3,,571,,2.1170291900634766,
3,,571,,,1.9375046491622925
3,,571,2.1472368240356445,,
,1.4950758689047494e-05,572,,,
4,,572,,2.0536530017852783,
,1.4950758689047494e-05,573,,,
4,,573,,1.9419986009597778,
,1.4950758689047494e-05,574,,,
4,,574,,3.1059317588806152,
,1.4950758689047494e-05,575,,,
4,,575,,1.9374074935913086,
,1.4950758689047494e-05,576,,,
4,,576,,2.3499536514282227,
,1.4950758689047494e-05,577,,,
4,,577,,3.1254961490631104,
,1.4950758689047494e-05,578,,,
4,,578,,2.225837469100952,
,1.4950758689047494e-05,579,,,
4,,579,,1.7295719385147095,
,1.4950758689047494e-05,580,,,
4,,580,,1.05353844165802,
,1.4950758689047494e-05,581,,,
4,,581,,3.7718241214752197,
,1.4950758689047494e-05,582,,,
4,,582,,2.3268990516662598,
,1.4950758689047494e-05,583,,,
4,,583,,0.8766417503356934,
,1.4950758689047494e-05,584,,,
4,,584,,1.0396090745925903,
,1.4950758689047494e-05,585,,,
4,,585,,0.7095337510108948,
,1.4950758689047494e-05,586,,,
4,,586,,3.516402006149292,
,1.4950758689047494e-05,587,,,
4,,587,,2.857128620147705,
,1.4950758689047494e-05,588,,,
4,,588,,0.7823213934898376,
,1.4950758689047494e-05,589,,,
4,,589,,1.3183908462524414,
,1.4950758689047494e-05,590,,,
4,,590,,1.4819599390029907,
,1.4950758689047494e-05,591,,,
4,,591,,0.878779411315918,
,1.4950758689047494e-05,592,,,
4,,592,,1.6240304708480835,
,1.4950758689047494e-05,593,,,
4,,593,,3.3270981311798096,
,1.4950758689047494e-05,594,,,
4,,594,,2.361790657043457,
,1.4950758689047494e-05,595,,,
4,,595,,2.535550117492676,
,1.4950758689047494e-05,596,,,
4,,596,,1.3077961206436157,
,1.4950758689047494e-05,597,,,
4,,597,,2.204392194747925,
,1.4950758689047494e-05,598,,,
4,,598,,2.3363704681396484,
,1.4950758689047494e-05,599,,,
4,,599,,2.646817922592163,
,1.4950758689047494e-05,600,,,
4,,600,,2.7839486598968506,
,1.4950758689047494e-05,601,,,
4,,601,,3.215113401412964,
,1.4950758689047494e-05,602,,,
4,,602,,1.763885736465454,
,1.4950758689047494e-05,603,,,
4,,603,,2.170607566833496,
,1.4950758689047494e-05,604,,,
4,,604,,1.6566405296325684,
,1.4950758689047494e-05,605,,,
4,,605,,0.24812102317810059,
,1.4950758689047494e-05,606,,,
4,,606,,2.090337038040161,
,1.4950758689047494e-05,607,,,
4,,607,,0.243368998169899,
,1.4950758689047494e-05,608,,,
4,,608,,1.5461455583572388,
,1.4950758689047494e-05,609,,,
4,,609,,0.5977334976196289,
,1.4950758689047494e-05,610,,,
4,,610,,3.103563070297241,
,1.4950758689047494e-05,611,,,
4,,611,,1.563257098197937,
,1.4950758689047494e-05,612,,,
4,,612,,1.3182110786437988,
,1.4950758689047494e-05,613,,,
4,,613,,1.9679594039916992,
,1.4950758689047494e-05,614,,,
4,,614,,1.7628616094589233,
,1.4950758689047494e-05,615,,,
4,,615,,1.5274864435195923,
,1.4950758689047494e-05,616,,,
4,,616,,1.4984254837036133,
,1.4950758689047494e-05,617,,,
4,,617,,2.0151844024658203,
,1.4950758689047494e-05,618,,,
4,,618,,2.1928799152374268,
,1.4950758689047494e-05,619,,,
4,,619,,0.9853019714355469,
,1.4950758689047494e-05,620,,,
4,,620,,1.8585821390151978,
,1.4950758689047494e-05,621,,,
4,,621,,1.6973333358764648,
,1.4950758689047494e-05,622,,,
4,,622,,1.9553953409194946,
,1.4950758689047494e-05,623,,,
4,,623,,1.0089505910873413,
,1.4950758689047494e-05,624,,,
4,,624,,3.784303665161133,
,1.4950758689047494e-05,625,,,
4,,625,,1.6938762664794922,
,1.4950758689047494e-05,626,,,
4,,626,,1.5809605121612549,
,1.4950758689047494e-05,627,,,
4,,627,,2.247455596923828,
,1.4950758689047494e-05,628,,,
4,,628,,1.9999802112579346,
,1.4950758689047494e-05,629,,,
4,,629,,2.9262993335723877,
,1.4950758689047494e-05,630,,,
4,,630,,2.1529431343078613,
,1.4950758689047494e-05,631,,,
4,,631,,3.0745224952697754,
,1.4950758689047494e-05,632,,,
4,,632,,1.2844438552856445,
,1.4950758689047494e-05,633,,,
4,,633,,2.2516849040985107,
,1.4950758689047494e-05,634,,,
4,,634,,2.757742404937744,
,1.4950758689047494e-05,635,,,
4,,635,,2.0518431663513184,
,1.4950758689047494e-05,636,,,
4,,636,,1.7022414207458496,
,1.4950758689047494e-05,637,,,
4,,637,,2.6714675426483154,
,1.4950758689047494e-05,638,,,
4,,638,,1.464287519454956,
,1.4950758689047494e-05,639,,,
4,,639,,2.9782333374023438,
,1.4950758689047494e-05,640,,,
4,,640,,2.7244415283203125,
,1.4950758689047494e-05,641,,,
4,,641,,1.9837251901626587,
,1.4950758689047494e-05,642,,,
4,,642,,3.851914882659912,
,1.4950758689047494e-05,643,,,
4,,643,,4.391758918762207,
,1.4950758689047494e-05,644,,,
4,,644,,1.8942300081253052,
,1.4950758689047494e-05,645,,,
4,,645,,2.6428306102752686,
,1.4950758689047494e-05,646,,,
4,,646,,1.8727890253067017,
,1.4950758689047494e-05,647,,,
4,,647,,2.224212169647217,
,1.4950758689047494e-05,648,,,
4,,648,,3.2828779220581055,
,1.4950758689047494e-05,649,,,
4,,649,,2.7823314666748047,
,1.4950758689047494e-05,650,,,
4,,650,,1.648961067199707,
,1.4950758689047494e-05,651,,,
4,,651,,1.5909019708633423,
,1.4950758689047494e-05,652,,,
4,,652,,1.9836238622665405,
,1.4950758689047494e-05,653,,,
4,,653,,2.2344746589660645,
,1.4950758689047494e-05,654,,,
4,,654,,2.6601381301879883,
,1.4950758689047494e-05,655,,,
4,,655,,5.2339630126953125,
,1.4950758689047494e-05,656,,,
4,,656,,3.3007750511169434,
,1.4950758689047494e-05,657,,,
4,,657,,2.463383674621582,
,1.4950758689047494e-05,658,,,
4,,658,,2.0632054805755615,
,1.4950758689047494e-05,659,,,
4,,659,,2.259594202041626,
,1.4950758689047494e-05,660,,,
4,,660,,2.6711010932922363,
,1.4950758689047494e-05,661,,,
4,,661,,2.1168978214263916,
,1.4950758689047494e-05,662,,,
4,,662,,2.5932633876800537,
,1.4950758689047494e-05,663,,,
4,,663,,2.4488489627838135,
,1.4950758689047494e-05,664,,,
4,,664,,0.8685431480407715,
,1.4950758689047494e-05,665,,,
4,,665,,2.829249382019043,
,1.4950758689047494e-05,666,,,
4,,666,,1.3461239337921143,
,1.4950758689047494e-05,667,,,
4,,667,,2.184868335723877,
,1.4950758689047494e-05,668,,,
4,,668,,0.1100170761346817,
,1.4950758689047494e-05,669,,,
4,,669,,2.7173867225646973,
,1.4950758689047494e-05,670,,,
4,,670,,0.9739518165588379,
,1.4950758689047494e-05,671,,,
4,,671,,0.5213697552680969,
,1.4950758689047494e-05,672,,,
4,,672,,2.880136013031006,
,1.4950758689047494e-05,673,,,
4,,673,,1.2610260248184204,
,1.4950758689047494e-05,674,,,
4,,674,,0.940962016582489,
,1.4950758689047494e-05,675,,,
4,,675,,2.191431760787964,
,1.4950758689047494e-05,676,,,
4,,676,,1.1840118169784546,
,1.4950758689047494e-05,677,,,
4,,677,,1.6566351652145386,
,1.4950758689047494e-05,678,,,
4,,678,,1.3068585395812988,
,1.4950758689047494e-05,679,,,
4,,679,,2.1611502170562744,
,1.4950758689047494e-05,680,,,
4,,680,,1.2368708848953247,
,1.4950758689047494e-05,681,,,
4,,681,,1.2102004289627075,
,1.4950758689047494e-05,682,,,
4,,682,,2.6288061141967773,
,1.4950758689047494e-05,683,,,
4,,683,,1.0615434646606445,
,1.4950758689047494e-05,684,,,
4,,684,,1.0883427858352661,
,1.4950758689047494e-05,685,,,
4,,685,,2.1910431385040283,
,1.4950758689047494e-05,686,,,
4,,686,,0.9581587314605713,
,1.4950758689047494e-05,687,,,
4,,687,,0.5314409136772156,
,1.4950758689047494e-05,688,,,
4,,688,,2.19991135597229,
,1.4950758689047494e-05,689,,,
4,,689,,2.2661759853363037,
,1.4950758689047494e-05,690,,,
4,,690,,2.4295387268066406,
,1.4950758689047494e-05,691,,,
4,,691,,2.1119208335876465,
,1.4950758689047494e-05,692,,,
4,,692,,2.1334962844848633,
,1.4950758689047494e-05,693,,,
4,,693,,1.6729402542114258,
,1.4950758689047494e-05,694,,,
4,,694,,2.0847179889678955,
,1.4950758689047494e-05,695,,,
4,,695,,2.2397520542144775,
,1.4950758689047494e-05,696,,,
4,,696,,1.45076322555542,
,1.4950758689047494e-05,697,,,
4,,697,,2.719240665435791,
,1.4950758689047494e-05,698,,,
4,,698,,1.5987083911895752,
,1.4950758689047494e-05,699,,,
4,,699,,1.2070130109786987,
,1.4950758689047494e-05,700,,,
4,,700,,2.4214999675750732,
,1.4950758689047494e-05,701,,,
4,,701,,1.7240155935287476,
,1.4950758689047494e-05,702,,,
4,,702,,1.665509581565857,
,1.4950758689047494e-05,703,,,
4,,703,,3.893481492996216,
,1.4950758689047494e-05,704,,,
4,,704,,2.9578003883361816,
,1.4950758689047494e-05,705,,,
4,,705,,3.0055952072143555,
,1.4950758689047494e-05,706,,,
4,,706,,3.523200035095215,
,1.4950758689047494e-05,707,,,
4,,707,,2.2107160091400146,
,1.4950758689047494e-05,708,,,
4,,708,,2.9224157333374023,
,1.4950758689047494e-05,709,,,
4,,709,,3.4521126747131348,
,1.4950758689047494e-05,710,,,
4,,710,,2.2650365829467773,
,1.4950758689047494e-05,711,,,
4,,711,,2.7987518310546875,
,1.4950758689047494e-05,712,,,
4,,712,,2.1589906215667725,
,1.4950758689047494e-05,713,,,
4,,713,,2.19449782371521,
,1.4950758689047494e-05,714,,,
4,,714,,2.9804840087890625,
4,,714,,,2.024658441543579
4,,714,2.081254482269287,,
,1.4932813825728689e-05,715,,,
5,,715,,2.9079511165618896,
,1.4932813825728689e-05,716,,,
5,,716,,2.426203489303589,
,1.4932813825728689e-05,717,,,
5,,717,,2.0299928188323975,
,1.4932813825728689e-05,718,,,
5,,718,,2.445176362991333,
,1.4932813825728689e-05,719,,,
5,,719,,2.3950531482696533,
,1.4932813825728689e-05,720,,,
5,,720,,1.5813332796096802,
,1.4932813825728689e-05,721,,,
5,,721,,2.1947360038757324,
,1.4932813825728689e-05,722,,,
5,,722,,0.4514700174331665,
,1.4932813825728689e-05,723,,,
5,,723,,0.43249809741973877,
,1.4932813825728689e-05,724,,,
5,,724,,0.6281334161758423,
,1.4932813825728689e-05,725,,,
5,,725,,1.8909729719161987,
,1.4932813825728689e-05,726,,,
5,,726,,2.75860595703125,
,1.4932813825728689e-05,727,,,
5,,727,,1.4499198198318481,
,1.4932813825728689e-05,728,,,
5,,728,,2.0401017665863037,
,1.4932813825728689e-05,729,,,
5,,729,,1.3949508666992188,
,1.4932813825728689e-05,730,,,
5,,730,,2.025546073913574,
,1.4932813825728689e-05,731,,,
5,,731,,1.8107829093933105,
,1.4932813825728689e-05,732,,,
5,,732,,3.340381145477295,
,1.4932813825728689e-05,733,,,
5,,733,,2.053305149078369,
,1.4932813825728689e-05,734,,,
5,,734,,2.4139935970306396,
,1.4932813825728689e-05,735,,,
5,,735,,3.1513354778289795,
,1.4932813825728689e-05,736,,,
5,,736,,2.874608278274536,
,1.4932813825728689e-05,737,,,
5,,737,,2.0603952407836914,
,1.4932813825728689e-05,738,,,
5,,738,,2.035447835922241,
,1.4932813825728689e-05,739,,,
5,,739,,2.053246021270752,
,1.4932813825728689e-05,740,,,
5,,740,,2.3383045196533203,
,1.4932813825728689e-05,741,,,
5,,741,,0.5901114344596863,
,1.4932813825728689e-05,742,,,
5,,742,,2.753634214401245,
,1.4932813825728689e-05,743,,,
5,,743,,1.5752679109573364,
,1.4932813825728689e-05,744,,,
5,,744,,2.117128610610962,
,1.4932813825728689e-05,745,,,
5,,745,,3.538220167160034,
,1.4932813825728689e-05,746,,,
5,,746,,2.2397308349609375,
,1.4932813825728689e-05,747,,,
5,,747,,1.741662859916687,
,1.4932813825728689e-05,748,,,
5,,748,,3.1805977821350098,
,1.4932813825728689e-05,749,,,
5,,749,,3.312316417694092,
,1.4932813825728689e-05,750,,,
5,,750,,2.7997806072235107,
,1.4932813825728689e-05,751,,,
5,,751,,1.979823112487793,
,1.4932813825728689e-05,752,,,
5,,752,,1.8733370304107666,
,1.4932813825728689e-05,753,,,
5,,753,,2.420820713043213,
,1.4932813825728689e-05,754,,,
5,,754,,2.3317744731903076,
,1.4932813825728689e-05,755,,,
5,,755,,1.6447707414627075,
,1.4932813825728689e-05,756,,,
5,,756,,2.9945743083953857,
,1.4932813825728689e-05,757,,,
5,,757,,4.1940107345581055,
,1.4932813825728689e-05,758,,,
5,,758,,2.0479800701141357,
,1.4932813825728689e-05,759,,,
5,,759,,1.951801061630249,
,1.4932813825728689e-05,760,,,
5,,760,,0.5219734311103821,
,1.4932813825728689e-05,761,,,
5,,761,,0.6140631437301636,
,1.4932813825728689e-05,762,,,
5,,762,,2.5204336643218994,
,1.4932813825728689e-05,763,,,
5,,763,,3.7692441940307617,
,1.4932813825728689e-05,764,,,
5,,764,,4.329162120819092,
,1.4932813825728689e-05,765,,,
5,,765,,2.5043702125549316,
,1.4932813825728689e-05,766,,,
5,,766,,1.4170706272125244,
,1.4932813825728689e-05,767,,,
5,,767,,1.4115731716156006,
,1.4932813825728689e-05,768,,,
